序號,答案
20240620143003,371.4
20240620144003,417.64
20240620145003,260.55
20240620150003,158.59
20240620151003,75.34
20240620152003,56.13
20240620153003,51.75
20240620154003,65.55
20240620155003,37.56
20240620160003,50.99
20240620161003,46.25
20240620162003,31.47
20240620163003,20.2
20240620164003,9.52
20240620165003,12.46
20240420090004,967.1
20240420091004,1148.84
20240420092004,1004.51
20240420093004,1022.36
20240420094004,975.38
20240420095004,750.54
20240420100004,1056.83
20240420101004,998.07
20240420102004,1000.34
20240420103004,1098.72
20240420104004,1047.65
20240420105004,1146.02
20240420110004,1185.69
20240420111004,1386.47
20240420112004,1582.5
20240420113004,726.33
20240420114004,933.81
20240420115004,1335.37
20240420120004,1162.39
20240420121004,1152.24
20240420122004,1246.62
20240420123004,1501.7
20240420124004,928.59
20240420125004,1225.18
20240420130004,715.64
20240420131004,596.16
20240420132004,847.01
20240420133004,1057.51
20240420134004,762.45
20240420135004,899.58
20240420140004,414.14
20240420141004,255.79
20240420142004,364.5
20240420143004,511.06
20240420144004,378.68
20240420145004,338.94
20240420150004,373.52
20240420151004,213.28
20240420152004,146.78
20240420153004,123.95
20240420154004,148.97
20240420155004,172.47
20240420160004,116.14
20240420161004,48.48
20240420162004,37.12
20240420163004,34.73
20240420164004,34.27
20240420165004,31.22
20240422090004,949.76
20240422091004,980.01
20240422092004,923.93
20240422093004,865.85
20240422094004,783.11
20240422095004,568.84
20240422100004,487.88
20240422101004,265.98
20240422102004,219.53
20240422103004,382.55
20240422104004,225.09
20240422105004,225.15
20240422110004,741.11
20240422111004,896.71
20240422112004,734.21
20240422113004,1238.75
20240422114004,1291.87
20240422115004,1062.64
20240422120004,576.68
20240422121004,496.67
20240422122004,651.69
20240422123004,1378.4
20240422124004,688.12
20240422125004,589.92
20240422130004,475.81
20240422131004,289.13
20240422132004,291.8
20240422133004,270.3
20240422134004,235.77
20240422135004,392.46
20240422140004,210.06
20240422141004,186.54
20240422142004,230.01
20240422143004,235.99
20240422144004,193.82
20240422145004,60.36
20240422150004,67.61
20240422151004,54.94
20240422152004,43.59
20240422153004,43.94
20240422154004,32.42
20240422155004,40.08
20240422160004,30.13
20240422161004,15.4
20240422162004,9.78
20240422163004,4.27
20240422164004,4.28
20240422165004,2.69
20240513090004,34.63
20240513091004,32.23
20240513092004,33.66
20240513093004,35.94
20240513094004,28.99
20240513095004,45.57
20240513100004,77.59
20240513101004,93.4
20240513102004,62.98
20240513103004,66.82
20240513104004,57.04
20240513105004,77.17
20240513110004,56.98
20240513111004,49.85
20240513112004,88.36
20240513113004,71.51
20240513114004,59.43
20240513115004,57.54
20240513120004,64.73
20240513121004,60.01
20240513122004,66.41
20240513123004,35.73
20240513124004,28.26
20240513125004,36.45
20240513130004,26.68
20240513131004,18.23
20240513132004,26.86
20240513133004,28.06
20240513134004,28.11
20240513135004,32.69
20240513140004,32.89
20240513141004,36.71
20240513142004,33.6
20240513143004,18.07
20240513144004,13.51
20240513145004,9.33
20240513150004,5.13
20240513151004,2.06
20240513152004,0.88
20240513153004,1.68
20240513154004,2.89
20240513155004,5.19
20240513160004,5.4
20240513161004,4.14
20240513162004,2.91
20240513163004,2.03
20240513164004,1.79
20240513165004,1.55
20240515090004,927.25
20240515091004,1072.79
20240515092004,1034.2
20240515093004,1073.94
20240515094004,1142.07
20240515095004,1157.36
20240515100004,1082.98
20240515101004,980.79
20240515102004,865.23
20240515103004,989.4
20240515104004,1009.37
20240515105004,1364.45
20240515110004,1454.16
20240515111004,1220.75
20240515112004,1585.06
20240515113004,1540.94
20240515114004,1498.25
20240515115004,1359.73
20240515120004,1439.48
20240515121004,1634.44
20240515122004,1576.1
20240515123004,1497.25
20240515124004,1082.58
20240515125004,1377.01
20240515130004,1297.3
20240515131004,1299.64
20240515132004,1017.51
20240515133004,809.7
20240515134004,397.08
20240515135004,525.27
20240515140004,363.75
20240515141004,226.62
20240515142004,198.42
20240515143004,165.53
20240515144004,157.61
20240515145004,125.74
20240515150004,125.86
20240515151004,109.33
20240515152004,103.65
20240515153004,86.43
20240515154004,62.24
20240515155004,63.35
20240515160004,57.91
20240515161004,57.09
20240515162004,30.8
20240515163004,17.13
20240515164004,13.87
20240515165004,6.17
20240629090004,1168.8
20240629091004,1241.68
20240629092004,1277.44
20240629093004,1336.9
20240629094004,1380.74
20240629095004,1244.4
20240629100004,1466.98
20240629101004,1405.14
20240629102004,1399.7
20240629103004,1477.59
20240629104004,1473.25
20240629105004,1534.81
20240629110004,973.02
20240629111004,1350.06
20240629112004,1434.67
20240629113004,1422.96
20240629114004,1504.8
20240629115004,1501.99
20240629120004,1512.51
20240629121004,1480.88
20240629122004,1448.27
20240629123004,1530.46
20240629124004,849.57
20240629125004,1179.29
20240629130004,543.29
20240629131004,628.84
20240629132004,507.5
20240629133004,420.29
20240629134004,487.63
20240629135004,189.99
20240629140004,211.78
20240629141004,123.95
20240629142004,71.27
20240629143004,46.76
20240629144004,32.65
20240629145004,36.86
20240629150004,26.43
20240629151004,23.67
20240629152004,18.67
20240629153004,11.64
20240629154004,8.86
20240629155004,14.41
20240629160004,6.56
20240629161004,6.11
20240629162004,3.29
20240629163004,2.37
20240629164004,2.17
20240629165004,1.84
20240704090004,1189.83
20240704091004,1284.02
20240704092004,1339.48
20240704093004,1372.65
20240704094004,1374.76
20240704095004,1178.08
20240704100004,1419.9
20240704101004,1391.4
20240704102004,1366.79
20240704103004,1408.55
20240704104004,1418.74
20240704105004,1426.06
20240704110004,1508.48
20240704111004,1454.23
20240704112004,1463.14
20240704113004,1535.25
20240704114004,1503.46
20240704115004,1482.74
20240704120004,1472.08
20240704121004,1458.82
20240704122004,1440.74
20240704123004,1424.79
20240704124004,1393.03
20240704125004,1351.59
20240704130004,1334.44
20240704131004,1293.41
20240704132004,1212.04
20240704133004,1197.55
20240704134004,1150.4
20240704135004,1072.59
20240704140004,947.39
20240704141004,850.96
20240704142004,767.48
20240704143004,673.94
20240704144004,644.38
20240704145004,332.27
20240704150004,212.42
20240704151004,428.13
20240704152004,424.11
20240704153004,261.51
20240704154004,193.78
20240704155004,140.91
20240704160004,94.95
20240704161004,73.48
20240704162004,51.57
20240704163004,28.92
20240704164004,15.05
20240704165004,10.52
20240509090005,131.97
20240509091005,167.68
20240509092005,182.54
20240509093005,234.97
20240509094005,403.34
20240509095005,466.13
20240509100005,466.08
20240509101005,645.22
20240509102005,828.91
20240509103005,625.53
20240509104005,546.54
20240509105005,619.77
20240509110005,701.99
20240509111005,1323.11
20240509112005,723.29
20240509113005,565.59
20240509114005,504.1
20240509115005,402.12
20240509120005,306.87
20240509121005,275.58
20240509122005,323.16
20240509123005,354.48
20240509124005,313.56
20240509125005,323.48
20240509130005,251.26
20240509131005,388.33
20240509132005,315.75
20240509133005,265.63
20240509134005,233.93
20240509135005,185.0
20240509140005,182.59
20240509141005,102.65
20240509142005,87.99
20240509143005,102.6
20240509144005,112.38
20240509145005,106.53
20240509150005,94.5
20240509151005,104.14
20240509152005,68.71
20240509153005,43.77
20240509154005,41.01
20240509155005,30.38
20240509160005,56.31
20240509161005,45.73
20240509162005,28.95
20240509163005,12.19
20240509164005,8.64
20240509165005,5.71
20240514090005,114.29
20240514091005,136.75
20240514092005,166.68
20240514093005,160.12
20240514094005,155.46
20240514095005,189.4
20240514100005,287.85
20240514101005,420.16
20240514102005,295.42
20240514103005,327.03
20240514104005,290.5
20240514105005,351.49
20240514110005,346.96
20240514111005,352.84
20240514112005,474.99
20240514113005,572.16
20240514114005,462.92
20240514115005,666.18
20240514120005,1063.58
20240514121005,976.64
20240514122005,751.22
20240514123005,314.57
20240514124005,456.17
20240514125005,410.92
20240514130005,316.58
20240514131005,294.31
20240514132005,301.27
20240514133005,353.5
20240514134005,233.55
20240514135005,206.23
20240514140005,111.82
20240514141005,105.56
20240514142005,145.63
20240514143005,143.88
20240514144005,119.46
20240514145005,100.39
20240514150005,69.79
20240514151005,89.51
20240514152005,100.05
20240514153005,92.84
20240514154005,68.76
20240514155005,79.28
20240514160005,128.7
20240514161005,72.74
20240514162005,50.77
20240514163005,36.24
20240514164005,24.92
20240514165005,18.52
20240615090005,522.98
20240615091005,655.31
20240615092005,710.33
20240615093005,843.54
20240615094005,943.68
20240615095005,1020.57
20240615100005,986.6
20240615101005,1218.07
20240615102005,1136.46
20240615103005,1183.67
20240615104005,985.22
20240615105005,1262.38
20240615110005,1350.3
20240615111005,1221.78
20240615112005,1347.45
20240615113005,1441.19
20240615114005,1525.06
20240615115005,1612.11
20240615120005,1678.65
20240615121005,1681.59
20240615122005,1670.93
20240615123005,1640.86
20240615124005,1572.88
20240615125005,1636.13
20240615130005,1645.82
20240615131005,1589.01
20240615132005,1289.38
20240615133005,964.74
20240615134005,1302.96
20240615135005,1301.47
20240615140005,759.47
20240615141005,1277.49
20240615142005,1033.31
20240615143005,937.2
20240615144005,746.79
20240615145005,604.15
20240615150005,923.75
20240615151005,688.64
20240615152005,626.03
20240615153005,702.48
20240615154005,649.14
20240615155005,605.82
20240615160005,351.72
20240615161005,309.9
20240615162005,238.7
20240615163005,112.95
20240615164005,217.34
20240615165005,65.08
20240620090005,647.79
20240620091005,717.43
20240620092005,449.95
20240620093005,827.38
20240620094005,829.55
20240620095005,767.28
20240620100005,844.69
20240620101005,891.73
20240620102005,909.78
20240620103005,664.39
20240620104005,325.47
20240620105005,526.31
20240620110005,1109.03
20240620111005,1538.22
20240620112005,1591.58
20240620113005,1606.12
20240620114005,1646.32
20240620115005,1613.87
20240620120005,1647.61
20240620121005,1656.53
20240620122005,1685.92
20240620123005,1659.05
20240620124005,1655.23
20240620125005,1664.32
20240620130005,1661.11
20240620131005,1622.89
20240620132005,1636.07
20240620133005,1240.9
20240620134005,1322.95
20240620135005,1498.13
20240620140005,1368.12
20240620141005,862.32
20240620142005,874.41
20240620143005,649.44
20240620144005,476.72
20240620145005,365.83
20240620150005,251.97
20240620151005,138.71
20240620152005,83.28
20240620153005,95.25
20240620154005,96.18
20240620155005,94.65
20240620160005,98.82
20240620161005,133.61
20240620162005,53.16
20240620163005,44.12
20240620164005,24.05
20240620165005,16.2
20240706090005,522.35
20240706091005,612.16
20240706092005,702.47
20240706093005,803.75
20240706094005,883.06
20240706095005,975.92
20240706100005,1070.18
20240706101005,1149.0
20240706102005,1158.04
20240706103005,1204.58
20240706104005,1426.23
20240706105005,1363.4
20240706110005,1281.8
20240706111005,1428.95
20240706112005,1517.63
20240706113005,1586.69
20240706114005,1579.19
20240706115005,1570.4
20240706120005,1592.06
20240706121005,1584.09
20240706122005,1575.67
20240706123005,1617.9
20240706124005,1630.7
20240706125005,1641.51
20240706130005,1641.69
20240706131005,1586.01
20240706132005,1415.9
20240706133005,1216.75
20240706134005,1106.4
20240706135005,1212.73
20240706140005,1249.65
20240706141005,1294.01
20240706142005,1224.46
20240706143005,1430.41
20240706144005,1342.46
20240706145005,819.52
20240706150005,899.89
20240706151005,1122.05
20240706152005,860.0
20240706153005,638.26
20240706154005,517.48
20240706155005,286.15
20240706160005,132.12
20240706161005,157.68
20240706162005,108.82
20240706163005,353.49
20240706164005,90.82
20240706165005,32.06
20240708090005,510.5
20240708091005,604.51
20240708092005,698.8
20240708093005,799.5
20240708094005,882.77
20240708095005,984.17
20240708100005,1058.5
20240708101005,1094.49
20240708102005,772.25
20240708103005,1059.02
20240708104005,1040.24
20240708105005,1482.64
20240708110005,1533.72
20240708111005,1499.66
20240708112005,1513.39
20240708113005,1560.06
20240708114005,1586.75
20240708115005,1641.22
20240708120005,1656.0
20240708121005,1633.93
20240708122005,1684.4
20240708123005,1663.36
20240708124005,1654.24
20240708125005,1651.71
20240708130005,1607.54
20240708131005,1587.85
20240708132005,1566.0
20240708133005,1620.76
20240708134005,1617.37
20240708135005,1580.8
20240708140005,1036.33
20240708141005,1404.76
20240708142005,1338.21
20240708143005,851.52
20240708144005,595.66
20240708145005,560.71
20240708150005,595.13
20240708151005,1052.21
20240708152005,816.71
20240708153005,364.73
20240708154005,385.31
20240708155005,329.87
20240708160005,395.82
20240708161005,282.11
20240708162005,118.12
20240708163005,66.75
20240708164005,46.35
20240708165005,39.0
20240520090006,438.08
20240520091006,418.82
20240520092006,516.8
20240520093006,565.3
20240520094006,533.35
20240520095006,471.88
20240520100006,504.48
20240520101006,501.2
20240520102006,520.73
20240520103006,584.46
20240520104006,512.79
20240520105006,427.69
20240520110006,308.18
20240520111006,363.15
20240520112006,355.04
20240520113006,333.34
20240520114006,314.69
20240520115006,325.6
20240520120006,441.15
20240520121006,332.11
20240520122006,276.95
20240520123006,177.57
20240520124006,247.22
20240520125006,305.24
20240520130006,300.92
20240520131006,226.06
20240520132006,168.41
20240520133006,135.3
20240520134006,117.74
20240520135006,157.43
20240520140006,126.73
20240520141006,118.27
20240520142006,128.1
20240520143006,134.99
20240520144006,142.18
20240520145006,139.23
20240520150006,139.63
20240520151006,124.72
20240520152006,101.67
20240520153006,77.52
20240520154006,62.17
20240520155006,59.86
20240520160006,48.62
20240520161006,41.57
20240520162006,22.59
20240520163006,14.33
20240520164006,10.56
20240520165006,7.42
20240527090006,448.28
20240527091006,468.35
20240527092006,530.37
20240527093006,1139.81
20240527094006,1140.11
20240527095006,698.59
20240527100006,584.65
20240527101006,474.41
20240527102006,486.59
20240527103006,623.77
20240527104006,815.08
20240527105006,583.27
20240527110006,698.44
20240527111006,548.83
20240527112006,337.4
20240527113006,462.44
20240527114006,512.11
20240527115006,650.97
20240527120006,494.77
20240527121006,556.25
20240527122006,1258.91
20240527123006,1011.6
20240527124006,451.32
20240527125006,501.77
20240527130006,519.55
20240527131006,527.4
20240527132006,750.89
20240527133006,662.85
20240527134006,583.06
20240527135006,305.33
20240527140006,158.72
20240527141006,190.78
20240527142006,122.12
20240527143006,152.96
20240527144006,259.78
20240527145006,273.78
20240527150006,186.69
20240527151006,270.51
20240527152006,360.14
20240527153006,205.06
20240527154006,271.45
20240527155006,141.71
20240527160006,127.95
20240527161006,87.11
20240527162006,51.24
20240527163006,61.0
20240527164006,42.77
20240527165006,31.62
20240625090006,655.81
20240625091006,780.61
20240625092006,854.71
20240625093006,1011.19
20240625094006,1125.0
20240625095006,1260.07
20240625100006,1298.88
20240625101006,1323.56
20240625102006,1395.32
20240625103006,1362.65
20240625104006,1234.31
20240625105006,1156.13
20240625110006,1384.57
20240625111006,1357.67
20240625112006,1210.95
