LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction,angle,story,DNI,DHI
6,2024-05-15 07:29:00,99.06,122.04,81.04,29.63,0.71,0.7,24.2,17.18,208,5,193.25,23.42
6,2024-05-15 07:30:00,101.14,123.01,81.13,29.86,0.87,1.0,24.3,24.54,208,5,193.76,23.5
6,2024-05-15 07:31:00,109.96,123.94,81.21,30.08,0.87,1.0,24.3,24.54,208,5,194.14,23.57
6,2024-05-15 07:32:00,120.16,124.87,81.29,30.31,0.87,1.0,24.3,24.54,208,5,194.52,23.64
6,2024-05-15 07:33:00,111.13,125.81,81.37,30.53,0.87,1.0,24.3,24.54,208,5,194.91,23.7
6,2024-05-15 07:34:00,114.8,126.74,81.45,30.76,0.87,1.0,24.3,24.54,208,5,195.29,23.77
6,2024-05-15 07:35:00,129.53,127.67,81.53,30.98,0.87,1.0,24.3,24.54,208,5,195.67,23.84
6,2024-05-15 07:36:00,134.05,128.6,81.61,31.21,0.87,1.0,24.3,24.54,208,5,196.05,23.91
6,2024-05-15 07:37:00,145.15,129.53,81.69,31.44,0.87,1.0,24.3,24.54,208,5,196.43,23.98
6,2024-05-15 07:38:00,166.22,130.47,81.78,31.66,0.87,1.0,24.3,24.54,208,5,196.82,24.04
6,2024-05-15 07:39:00,211.3,131.4,81.86,31.89,0.87,1.0,24.3,24.54,208,5,197.2,24.11
6,2024-05-15 07:40:00,225.68,132.33,81.94,32.11,1.02,1.2,24.6,29.77,208,5,197.58,24.18
6,2024-05-15 07:41:00,240.19,133.26,82.02,32.34,1.02,1.2,24.6,29.77,208,5,197.96,24.25
6,2024-05-15 07:42:00,233.33,134.19,82.1,32.57,1.02,1.2,24.6,29.77,208,5,198.34,24.32
6,2024-05-15 07:43:00,234.19,135.12,82.18,32.79,1.02,1.2,24.6,29.77,208,5,198.73,24.38
6,2024-05-15 07:44:00,198.6,136.05,82.26,33.02,1.02,1.2,24.6,29.77,208,5,199.11,24.45
6,2024-05-15 07:45:00,189.34,136.99,82.34,33.24,1.02,1.2,24.6,29.77,208,5,199.49,24.52
6,2024-05-15 07:46:00,210.49,137.92,82.43,33.47,1.02,1.2,24.6,29.77,208,5,199.87,24.59
6,2024-05-15 07:47:00,264.43,138.85,82.51,33.7,1.02,1.2,24.6,29.77,208,5,200.25,24.66
6,2024-05-15 07:48:00,313.44,139.78,82.59,33.92,1.02,1.2,24.6,29.77,208,5,200.64,24.72
6,2024-05-15 07:49:00,305.21,140.71,82.67,34.15,1.02,1.2,24.6,29.77,208,5,201.02,24.79
6,2024-05-15 07:50:00,296.51,141.64,82.75,34.38,1.18,1.5,24.6,37.15,208,5,201.4,24.86
6,2024-05-15 07:51:00,189.7,142.57,82.83,34.6,1.18,1.5,24.6,37.15,208,5,201.78,24.93
6,2024-05-15 07:52:00,89.69,143.5,82.92,34.83,1.18,1.5,24.6,37.15,208,5,202.16,25.0
6,2024-05-15 07:53:00,208.5,144.44,83.0,35.06,1.18,1.5,24.6,37.15,208,5,202.55,25.06
6,2024-05-15 07:54:00,126.63,145.37,83.08,35.28,1.18,1.5,24.6,37.15,208,5,202.93,25.13
6,2024-05-15 07:55:00,120.36,146.3,83.16,35.51,1.18,1.5,24.6,37.15,208,5,203.31,25.2
6,2024-05-15 07:56:00,165.74,147.23,83.24,35.74,1.18,1.5,24.6,37.15,208,5,203.69,25.27
6,2024-05-15 07:57:00,213.52,148.16,83.33,35.96,1.18,1.5,24.6,37.15,208,5,204.07,25.34
6,2024-05-15 07:58:00,331.92,149.1,83.41,36.19,1.18,1.5,24.6,37.15,208,5,204.46,25.4
6,2024-05-15 07:59:00,343.86,150.03,83.49,36.42,1.18,1.5,24.6,37.15,208,5,204.84,25.47
6,2024-05-15 08:00:00,384.75,150.96,83.57,36.64,1.34,1.8,24.7,44.71,208,5,205.22,25.54
6,2024-05-15 08:01:00,270.81,151.83,83.66,36.87,1.34,1.8,24.7,44.71,208,5,205.51,25.6
6,2024-05-15 08:02:00,268.74,152.7,83.74,37.1,1.34,1.8,24.7,44.71,208,5,205.81,25.65
6,2024-05-15 08:03:00,289.46,153.57,83.82,37.32,1.34,1.8,24.7,44.71,208,5,206.1,25.71
6,2024-05-15 08:04:00,308.72,154.44,83.9,37.55,1.34,1.8,24.7,44.71,208,5,206.4,25.76
6,2024-05-15 08:05:00,320.91,155.32,83.99,37.78,1.34,1.8,24.7,44.71,208,5,206.69,25.82
6,2024-05-15 08:06:00,359.74,156.19,84.07,38.0,1.34,1.8,24.7,44.71,208,5,206.98,25.88
6,2024-05-15 08:07:00,356.3,157.06,84.15,38.23,1.34,1.8,24.7,44.71,208,5,207.28,25.93
6,2024-05-15 08:08:00,288.82,157.93,84.24,38.46,1.34,1.8,24.7,44.71,208,5,207.57,25.99
6,2024-05-15 08:09:00,265.34,158.8,84.32,38.69,1.34,1.8,24.7,44.71,208,5,207.87,26.04
6,2024-05-15 08:10:00,306.18,159.67,84.4,38.91,1.49,2.1,24.7,52.12,208,5,208.16,26.1
6,2024-05-15 08:11:00,351.48,160.54,84.49,39.14,1.49,2.1,24.7,52.12,208,5,208.46,26.16
6,2024-05-15 08:12:00,378.22,161.41,84.57,39.37,1.49,2.1,24.7,52.12,208,5,208.75,26.21
6,2024-05-15 08:13:00,393.76,162.28,84.65,39.59,1.49,2.1,24.7,52.12,208,5,209.04,26.27
6,2024-05-15 08:14:00,359.6,163.15,84.74,39.82,1.49,2.1,24.7,52.12,208,5,209.34,26.32
6,2024-05-15 08:15:00,397.97,164.02,84.82,40.05,1.49,2.1,24.7,52.12,208,5,209.64,26.38
6,2024-05-15 08:16:00,412.47,164.89,84.9,40.28,1.49,2.1,24.7,52.12,208,5,209.93,26.44
6,2024-05-15 08:17:00,420.89,165.76,84.99,40.5,1.49,2.1,24.7,52.12,208,5,210.23,26.49
6,2024-05-15 08:18:00,458.41,166.63,85.07,40.73,1.49,2.1,24.7,52.12,208,5,210.52,26.55
6,2024-05-15 08:19:00,428.39,167.5,85.16,40.96,1.49,2.1,24.7,52.12,208,5,210.82,26.6
6,2024-05-15 08:20:00,476.72,168.37,85.24,41.19,1.64,2.5,25.3,63.5,208,5,211.11,26.66
6,2024-05-15 08:21:00,471.14,169.24,85.33,41.41,1.64,2.5,25.3,63.5,208,5,211.4,26.72
6,2024-05-15 08:22:00,479.32,170.11,85.41,41.64,1.64,2.5,25.3,63.5,208,5,211.7,26.77
6,2024-05-15 08:23:00,499.95,170.98,85.5,41.87,1.64,2.5,25.3,63.5,208,5,211.99,26.83
6,2024-05-15 08:24:00,526.18,171.85,85.58,42.1,1.64,2.5,25.3,63.5,208,5,212.29,26.88
6,2024-05-15 08:25:00,522.27,172.73,85.67,42.32,1.64,2.5,25.3,63.5,208,5,212.58,26.94
6,2024-05-15 08:26:00,536.28,173.6,85.75,42.55,1.64,2.5,25.3,63.5,208,5,212.87,27.0
6,2024-05-15 08:27:00,545.88,174.47,85.84,42.78,1.64,2.5,25.3,63.5,208,5,213.17,27.05
6,2024-05-15 08:28:00,545.88,175.34,85.93,43.01,1.64,2.5,25.3,63.5,208,5,213.46,27.11
6,2024-05-15 08:29:00,490.36,176.21,86.01,43.24,1.64,2.5,25.3,63.5,208,5,213.76,27.16
6,2024-05-15 08:30:00,565.66,177.08,86.1,43.46,1.79,2.9,25.7,74.79,208,5,214.05,27.22
6,2024-05-15 08:31:00,535.68,177.87,86.19,43.69,1.79,2.9,25.7,74.79,208,5,214.28,27.27
6,2024-05-15 08:32:00,574.09,178.65,86.27,43.92,1.79,2.9,25.7,74.79,208,5,214.5,27.31
6,2024-05-15 08:33:00,594.83,179.44,86.36,44.15,1.79,2.9,25.7,74.79,208,5,214.73,27.36
6,2024-05-15 08:34:00,628.26,180.22,86.45,44.37,1.79,2.9,25.7,74.79,208,5,214.96,27.4
6,2024-05-15 08:35:00,623.24,181.01,86.54,44.6,1.79,2.9,25.7,74.79,208,5,215.18,27.45
6,2024-05-15 08:36:00,645.59,181.8,86.62,44.83,1.79,2.9,25.7,74.79,208,5,215.41,27.5
6,2024-05-15 08:37:00,643.71,182.58,86.71,45.06,1.79,2.9,25.7,74.79,208,5,215.64,27.54
6,2024-05-15 08:38:00,673.73,183.37,86.8,45.29,1.79,2.9,25.7,74.79,208,5,215.87,27.59
6,2024-05-15 08:39:00,695.69,184.15,86.89,45.51,1.79,2.9,25.7,74.79,208,5,216.09,27.63
6,2024-05-15 08:40:00,707.99,184.94,86.98,45.74,1.94,3.3,25.6,84.74,208,5,216.32,27.68
6,2024-05-15 08:41:00,729.5,185.72,87.07,45.97,1.94,3.3,25.6,84.74,208,5,216.55,27.72
6,2024-05-15 08:42:00,736.94,186.51,87.16,46.2,1.94,3.3,25.6,84.74,208,5,216.77,27.77
6,2024-05-15 08:43:00,743.2,187.3,87.25,46.43,1.94,3.3,25.6,84.74,208,5,217.0,27.82
6,2024-05-15 08:44:00,748.37,188.08,87.34,46.65,1.94,3.3,25.6,84.74,208,5,217.23,27.86
6,2024-05-15 08:45:00,760.41,188.86,87.43,46.88,1.94,3.3,25.6,84.74,208,5,217.46,27.9
6,2024-05-15 08:46:00,764.93,189.65,87.52,47.11,1.94,3.3,25.6,84.74,208,5,217.68,27.95
6,2024-05-15 08:47:00,773.06,190.44,87.61,47.34,1.94,3.3,25.6,84.74,208,5,217.91,27.99
6,2024-05-15 08:48:00,753.36,191.22,87.7,47.57,1.94,3.3,25.6,84.74,208,5,218.14,28.04
6,2024-05-15 08:49:00,796.05,192.0,87.79,47.8,1.94,3.3,25.6,84.74,208,5,218.36,28.08
6,2024-05-15 08:50:00,857.99,192.79,87.88,48.02,2.09,3.8,25.6,97.54,208,5,218.59,28.13
6,2024-05-15 08:51:00,852.98,193.58,87.97,48.25,2.09,3.8,25.6,97.54,208,5,218.82,28.18
6,2024-05-15 08:52:00,851.36,194.36,88.07,48.48,2.09,3.8,25.6,97.54,208,5,219.04,28.22
6,2024-05-15 08:53:00,825.13,195.15,88.16,48.71,2.09,3.8,25.6,97.54,208,5,219.27,28.27
6,2024-05-15 08:54:00,751.64,195.93,88.25,48.94,2.09,3.8,25.6,97.54,208,5,219.5,28.31
6,2024-05-15 08:55:00,776.06,196.72,88.35,49.16,2.09,3.8,25.6,97.54,208,5,219.73,28.36
6,2024-05-15 08:56:00,712.35,197.51,88.44,49.39,2.09,3.8,25.6,97.54,208,5,219.95,28.41
6,2024-05-15 08:57:00,759.39,198.29,88.53,49.62,2.09,3.8,25.6,97.54,208,5,220.18,28.45
6,2024-05-15 08:58:00,825.98,199.08,88.63,49.85,2.09,3.8,25.6,97.54,208,5,220.41,28.5
6,2024-05-15 08:59:00,107.2,199.86,88.72,50.08,2.09,3.8,25.6,97.54,208,5,220.63,28.54
6,2024-05-15 09:00:00,64.89,200.65,88.82,50.31,2.24,4.2,25.9,109.04,208,5,220.86,28.59
6,2024-05-15 09:01:00,237.84,201.33,88.91,50.53,2.24,4.2,25.9,109.04,208,5,221.03,28.63
6,2024-05-15 09:02:00,29.17,202.01,89.01,50.76,2.24,4.2,25.9,109.04,208,5,221.21,28.66
6,2024-05-15 09:03:00,25.98,202.7,89.11,50.99,2.24,4.2,25.9,109.04,208,5,221.38,28.7
6,2024-05-15 09:04:00,33.37,203.38,89.2,51.22,2.24,4.2,25.9,109.04,208,5,221.56,28.74
6,2024-05-15 09:05:00,840.45,204.06,89.3,51.45,2.24,4.2,25.9,109.04,208,5,221.73,28.78
6,2024-05-15 09:06:00,957.87,204.74,89.4,51.68,2.24,4.2,25.9,109.04,208,5,221.9,28.81
6,2024-05-15 09:07:00,955.81,205.42,89.5,51.9,2.24,4.2,25.9,109.04,208,5,222.08,28.85
6,2024-05-15 09:08:00,990.56,206.11,89.6,52.13,2.24,4.2,25.9,109.04,208,5,222.25,28.89
6,2024-05-15 09:09:00,1009.01,206.79,89.7,52.36,2.24,4.2,25.9,109.04,208,5,222.43,28.92
6,2024-05-15 09:10:00,1059.52,207.47,89.8,52.59,2.3,4.7,26.1,122.93,208,5,222.6,28.96
6,2024-05-15 09:11:00,1118.95,208.15,89.9,52.82,2.3,4.7,26.1,122.93,208,5,222.77,29.0
6,2024-05-15 09:12:00,1092.79,208.83,90.0,53.05,2.3,4.7,26.1,122.93,208,5,222.95,29.03
6,2024-05-15 09:13:00,1137.93,209.51,90.1,53.27,2.3,4.7,26.1,122.93,208,5,223.12,29.07
6,2024-05-15 09:14:00,982.52,210.19,90.2,53.5,2.3,4.7,26.1,122.93,208,5,223.3,29.1
6,2024-05-15 09:15:00,784.25,210.88,90.31,53.73,2.3,4.7,26.1,122.93,208,5,223.47,29.14
6,2024-05-15 09:16:00,735.23,211.56,90.41,53.96,2.3,4.7,26.1,122.93,208,5,223.64,29.18
6,2024-05-15 09:17:00,704.35,212.24,90.51,54.19,2.3,4.7,26.1,122.93,208,5,223.82,29.21
6,2024-05-15 09:18:00,534.83,212.92,90.62,54.42,2.3,4.7,26.1,122.93,208,5,223.99,29.25
6,2024-05-15 09:19:00,438.28,213.6,90.72,54.65,2.3,4.7,26.1,122.93,208,5,224.17,29.28
6,2024-05-15 09:20:00,857.23,214.28,90.83,54.87,2.36,5.1,26.3,134.39,208,5,224.34,29.32
6,2024-05-15 09:21:00,1249.79,214.96,90.93,55.1,2.36,5.1,26.3,134.39,208,5,224.51,29.36
6,2024-05-15 09:22:00,1235.39,215.64,91.04,55.33,2.36,5.1,26.3,134.39,208,5,224.69,29.39
6,2024-05-15 09:23:00,1235.0,216.33,91.15,55.56,2.36,5.1,26.3,134.39,208,5,224.86,29.43
6,2024-05-15 09:24:00,1195.9,217.01,91.26,55.79,2.36,5.1,26.3,134.39,208,5,225.04,29.47
6,2024-05-15 09:25:00,931.16,217.69,91.37,56.02,2.36,5.1,26.3,134.39,208,5,225.21,29.51
6,2024-05-15 09:26:00,865.83,218.37,91.48,56.24,2.36,5.1,26.3,134.39,208,5,225.38,29.54
6,2024-05-15 09:27:00,883.63,219.05,91.59,56.47,2.36,5.1,26.3,134.39,208,5,225.56,29.58
6,2024-05-15 09:28:00,673.25,219.74,91.7,56.7,2.36,5.1,26.3,134.39,208,5,225.73,29.62
6,2024-05-15 09:29:00,604.93,220.42,91.81,56.93,2.36,5.1,26.3,134.39,208,5,225.91,29.65
6,2024-05-15 09:30:00,689.63,221.1,91.92,57.16,2.42,5.5,26.0,143.26,208,5,226.08,29.69
6,2024-05-15 09:31:00,764.42,221.66,92.04,57.38,2.42,5.5,26.0,143.26,208,5,226.21,29.72
6,2024-05-15 09:32:00,948.82,222.22,92.15,57.61,2.42,5.5,26.0,143.26,208,5,226.34,29.75
6,2024-05-15 09:33:00,1284.84,222.79,92.27,57.84,2.42,5.5,26.0,143.26,208,5,226.47,29.78
6,2024-05-15 09:34:00,1402.68,223.35,92.38,58.07,2.42,5.5,26.0,143.26,208,5,226.6,29.81
6,2024-05-15 09:35:00,1270.9,223.91,92.5,58.3,2.42,5.5,26.0,143.26,208,5,226.73,29.84
6,2024-05-15 09:36:00,969.18,224.47,92.62,58.53,2.42,5.5,26.0,143.26,208,5,226.86,29.86
6,2024-05-15 09:37:00,1265.07,225.03,92.74,58.75,2.42,5.5,26.0,143.26,208,5,226.99,29.89
6,2024-05-15 09:38:00,1319.54,225.6,92.85,58.98,2.42,5.5,26.0,143.26,208,5,227.12,29.92
6,2024-05-15 09:39:00,1274.2,226.16,92.98,59.21,2.42,5.5,26.0,143.26,208,5,227.25,29.95
6,2024-05-15 09:40:00,968.83,226.72,93.1,59.44,2.48,5.9,26.1,154.25,208,5,227.38,29.98
6,2024-05-15 09:41:00,1253.35,227.28,93.22,59.67,2.48,5.9,26.1,154.25,208,5,227.51,30.01
6,2024-05-15 09:42:00,1193.34,227.84,93.34,59.89,2.48,5.9,26.1,154.25,208,5,227.64,30.04
6,2024-05-15 09:43:00,1167.05,228.4,93.47,60.12,2.48,5.9,26.1,154.25,208,5,227.77,30.06
6,2024-05-15 09:44:00,1258.21,228.96,93.59,60.35,2.48,5.9,26.1,154.25,208,5,227.9,30.09
6,2024-05-15 09:45:00,1309.18,229.52,93.72,60.58,2.48,5.9,26.1,154.25,208,5,228.03,30.12
6,2024-05-15 09:46:00,1454.36,230.09,93.85,60.81,2.48,5.9,26.1,154.25,208,5,228.16,30.15
6,2024-05-15 09:47:00,1423.22,230.65,93.98,61.03,2.48,5.9,26.1,154.25,208,5,228.29,30.18
6,2024-05-15 09:48:00,1181.69,231.21,94.11,61.26,2.48,5.9,26.1,154.25,208,5,228.42,30.2
6,2024-05-15 09:49:00,973.93,231.77,94.24,61.49,2.48,5.9,26.1,154.25,208,5,228.55,30.23
6,2024-05-15 09:50:00,1256.24,232.33,94.37,61.72,2.54,6.1,26.1,159.47,208,5,228.68,30.26
6,2024-05-15 09:51:00,1390.35,232.89,94.51,61.94,2.54,6.1,26.1,159.47,208,5,228.81,30.29
6,2024-05-15 09:52:00,1201.82,233.45,94.64,62.17,2.54,6.1,26.1,159.47,208,5,228.94,30.32
6,2024-05-15 09:53:00,919.21,234.02,94.78,62.4,2.54,6.1,26.1,159.47,208,5,229.07,30.35
6,2024-05-15 09:54:00,941.74,234.58,94.92,62.63,2.54,6.1,26.1,159.47,208,5,229.2,30.38
6,2024-05-15 09:55:00,939.81,235.14,95.06,62.86,2.54,6.1,26.1,159.47,208,5,229.33,30.4
6,2024-05-15 09:56:00,1020.02,235.7,95.2,63.08,2.54,6.1,26.1,159.47,208,5,229.46,30.43
6,2024-05-15 09:57:00,1347.49,236.26,95.34,63.31,2.54,6.1,26.1,159.47,208,5,229.59,30.46
6,2024-05-15 09:58:00,1255.32,236.83,95.49,63.54,2.54,6.1,26.1,159.47,208,5,229.72,30.49
6,2024-05-15 09:59:00,1232.14,237.39,95.63,63.77,2.54,6.1,26.1,159.47,208,5,229.85,30.52
6,2024-05-15 10:00:00,716.52,237.95,95.78,63.99,2.6,6.4,26.5,169.86,208,5,229.98,30.55
6,2024-05-15 10:01:00,504.03,238.38,95.93,64.22,2.6,6.4,26.5,169.86,208,5,230.07,30.57
6,2024-05-15 10:02:00,841.75,238.81,96.08,64.45,2.6,6.4,26.5,169.86,208,5,230.16,30.59
6,2024-05-15 10:03:00,827.7,239.24,96.23,64.67,2.6,6.4,26.5,169.86,208,5,230.26,30.61
6,2024-05-15 10:04:00,1005.48,239.67,96.39,64.9,2.6,6.4,26.5,169.86,208,5,230.35,30.63
6,2024-05-15 10:05:00,938.9,240.1,96.54,65.13,2.6,6.4,26.5,169.86,208,5,230.44,30.66
6,2024-05-15 10:06:00,1451.96,240.53,96.7,65.35,2.6,6.4,26.5,169.86,208,5,230.53,30.68
6,2024-05-15 10:07:00,1648.08,240.96,96.86,65.58,2.6,6.4,26.5,169.86,208,5,230.62,30.7
6,2024-05-15 10:08:00,1590.39,241.39,97.03,65.81,2.6,6.4,26.5,169.86,208,5,230.72,30.72
6,2024-05-15 10:09:00,1452.24,241.82,97.19,66.03,2.6,6.4,26.5,169.86,208,5,230.81,30.74
6,2024-05-15 10:10:00,1668.19,242.25,97.36,66.26,2.73,6.8,26.5,180.46,208,5,230.9,30.76
6,2024-05-15 10:11:00,1511.28,242.68,97.53,66.49,2.73,6.8,26.5,180.46,208,5,230.99,30.78
6,2024-05-15 10:12:00,1104.86,243.11,97.7,66.71,2.73,6.8,26.5,180.46,208,5,231.09,30.8
6,2024-05-15 10:13:00,994.55,243.54,97.87,66.94,2.73,6.8,26.5,180.46,208,5,231.18,30.82
6,2024-05-15 10:14:00,514.5,243.97,98.05,67.17,2.73,6.8,26.5,180.46,208,5,231.27,30.84
6,2024-05-15 10:15:00,1113.02,244.4,98.22,67.39,2.73,6.8,26.5,180.46,208,5,231.36,30.86
6,2024-05-15 10:16:00,1112.4,244.82,98.4,67.62,2.73,6.8,26.5,180.46,208,5,231.46,30.89
6,2024-05-15 10:17:00,972.77,245.25,98.59,67.84,2.73,6.8,26.5,180.46,208,5,231.55,30.91
6,2024-05-15 10:18:00,1029.16,245.68,98.77,68.07,2.73,6.8,26.5,180.46,208,5,231.64,30.93
6,2024-05-15 10:19:00,1563.26,246.11,98.96,68.3,2.73,6.8,26.5,180.46,208,5,231.74,30.95
6,2024-05-15 10:20:00,1803.56,246.54,99.16,68.52,2.86,7.1,26.8,190.55,208,5,231.83,30.97
6,2024-05-15 10:21:00,1666.68,246.97,99.35,68.75,2.86,7.1,26.8,190.55,208,5,231.92,30.99
6,2024-05-15 10:22:00,1529.09,247.4,99.55,68.97,2.86,7.1,26.8,190.55,208,5,232.01,31.01
6,2024-05-15 10:23:00,645.98,247.83,99.75,69.2,2.86,7.1,26.8,190.55,208,5,232.11,31.03
6,2024-05-15 10:24:00,686.52,248.26,99.96,69.42,2.86,7.1,26.8,190.55,208,5,232.2,31.05
6,2024-05-15 10:25:00,897.94,248.69,100.16,69.65,2.86,7.1,26.8,190.55,208,5,232.29,31.08
6,2024-05-15 10:26:00,1314.43,249.12,100.37,69.87,2.86,7.1,26.8,190.55,208,5,232.38,31.1
6,2024-05-15 10:27:00,931.41,249.55,100.59,70.1,2.86,7.1,26.8,190.55,208,5,232.47,31.12
6,2024-05-15 10:28:00,846.72,249.98,100.81,70.32,2.86,7.1,26.8,190.55,208,5,232.57,31.14
6,2024-05-15 10:29:00,680.02,250.41,101.03,70.55,2.86,7.1,26.8,190.55,208,5,232.66,31.16
6,2024-05-15 10:30:00,762.37,250.84,101.26,70.77,2.99,7.6,26.6,202.43,208,5,232.75,31.18
6,2024-05-15 10:31:00,805.83,251.13,101.49,70.99,2.99,7.6,26.6,202.43,208,5,232.81,31.19
6,2024-05-15 10:32:00,886.29,251.42,101.72,71.22,2.99,7.6,26.6,202.43,208,5,232.87,31.21
6,2024-05-15 10:33:00,1283.91,251.7,101.96,71.44,2.99,7.6,26.6,202.43,208,5,232.93,31.22
6,2024-05-15 10:34:00,1361.57,251.99,102.21,71.66,2.99,7.6,26.6,202.43,208,5,232.99,31.23
6,2024-05-15 10:35:00,1296.99,252.28,102.46,71.89,2.99,7.6,26.6,202.43,208,5,233.04,31.24
6,2024-05-15 10:36:00,1357.18,252.57,102.71,72.11,2.99,7.6,26.6,202.43,208,5,233.1,31.26
6,2024-05-15 10:37:00,1297.26,252.86,102.97,72.33,2.99,7.6,26.6,202.43,208,5,233.16,31.27
6,2024-05-15 10:38:00,1001.24,253.14,103.24,72.56,2.99,7.6,26.6,202.43,208,5,233.22,31.28
6,2024-05-15 10:39:00,563.64,253.43,103.51,72.78,2.99,7.6,26.6,202.43,208,5,233.28,31.3
6,2024-05-15 10:40:00,1068.38,253.72,103.78,73.0,3.11,7.8,26.8,209.31,208,5,233.34,31.31
6,2024-05-15 10:41:00,1059.78,254.01,104.07,73.22,3.11,7.8,26.8,209.31,208,5,233.4,31.32
6,2024-05-15 10:42:00,1154.54,254.29,104.35,73.44,3.11,7.8,26.8,209.31,208,5,233.46,31.34
6,2024-05-15 10:43:00,631.71,254.58,104.65,73.66,3.11,7.8,26.8,209.31,208,5,233.52,31.35
6,2024-05-15 10:44:00,455.64,254.87,104.95,73.88,3.11,7.8,26.8,209.31,208,5,233.58,31.37
6,2024-05-15 10:45:00,490.53,255.15,105.26,74.11,3.11,7.8,26.8,209.31,208,5,233.64,31.38
6,2024-05-15 10:46:00,1685.38,255.44,105.57,74.33,3.11,7.8,26.8,209.31,208,5,233.69,31.39
6,2024-05-15 10:47:00,1827.14,255.73,105.9,74.55,3.11,7.8,26.8,209.31,208,5,233.75,31.41
6,2024-05-15 10:48:00,1883.77,256.02,106.23,74.77,3.11,7.8,26.8,209.31,208,5,233.81,31.42
6,2024-05-15 10:49:00,1476.69,256.3,106.57,74.98,3.11,7.8,26.8,209.31,208,5,233.87,31.44
6,2024-05-15 10:50:00,1366.36,256.59,106.92,75.2,3.24,8.3,26.7,221.88,208,5,233.93,31.45
6,2024-05-15 10:51:00,1791.91,256.88,107.27,75.42,3.24,8.3,26.7,221.88,208,5,233.99,31.46
6,2024-05-15 10:52:00,1484.12,257.17,107.64,75.64,3.24,8.3,26.7,221.88,208,5,234.05,31.48
6,2024-05-15 10:53:00,1493.29,257.45,108.02,75.86,3.24,8.3,26.7,221.88,208,5,234.11,31.49
6,2024-05-15 10:54:00,1229.15,257.74,108.4,76.07,3.24,8.3,26.7,221.88,208,5,234.17,31.5
6,2024-05-15 10:55:00,1634.08,258.03,108.8,76.29,3.24,8.3,26.7,221.88,208,5,234.23,31.52
6,2024-05-15 10:56:00,1794.26,258.32,109.21,76.51,3.24,8.3,26.7,221.88,208,5,234.28,31.53
6,2024-05-15 10:57:00,1563.99,258.61,109.63,76.72,3.24,8.3,26.7,221.88,208,5,234.34,31.54
6,2024-05-15 10:58:00,1485.55,258.89,110.06,76.94,3.24,8.3,26.7,221.88,208,5,234.4,31.55
6,2024-05-15 10:59:00,1629.89,259.18,110.51,77.15,3.24,8.3,26.7,221.88,208,5,234.46,31.57
6,2024-05-15 11:00:00,1674.42,259.47,110.96,77.36,3.37,8.8,27.0,237.87,208,5,234.52,31.58
6,2024-05-15 11:01:00,1613.44,259.61,111.44,77.58,3.37,8.8,27.0,237.87,208,5,234.55,31.59
6,2024-05-15 11:02:00,1666.98,259.75,111.92,77.79,3.37,8.8,27.0,237.87,208,5,234.58,31.59
6,2024-05-15 11:03:00,1961.11,259.89,112.43,78.0,3.37,8.8,27.0,237.87,208,5,234.6,31.6
6,2024-05-15 11:04:00,2030.46,260.03,112.95,78.21,3.37,8.8,27.0,237.87,208,5,234.63,31.61
6,2024-05-15 11:05:00,1605.69,260.17,113.48,78.42,3.37,8.8,27.0,237.87,208,5,234.66,31.62
6,2024-05-15 11:06:00,1774.97,260.31,114.04,78.63,3.37,8.8,27.0,237.87,208,5,234.69,31.62
6,2024-05-15 11:07:00,1693.16,260.45,114.61,78.84,3.37,8.8,27.0,237.87,208,5,234.72,31.63
6,2024-05-15 11:08:00,1909.3,260.59,115.2,79.05,3.37,8.8,27.0,237.87,208,5,234.74,31.64
6,2024-05-15 11:09:00,1924.12,260.73,115.82,79.25,3.37,8.8,27.0,237.87,208,5,234.77,31.64
6,2024-05-15 11:10:00,1723.85,260.87,116.45,79.46,3.33,9.1,26.6,242.33,208,5,234.8,31.65
6,2024-05-15 11:11:00,1700.66,261.01,117.11,79.66,3.33,9.1,26.6,242.33,208,5,234.83,31.66
6,2024-05-15 11:12:00,1485.83,261.15,117.79,79.86,3.33,9.1,26.6,242.33,208,5,234.85,31.66
6,2024-05-15 11:13:00,1347.76,261.29,118.5,80.07,3.33,9.1,26.6,242.33,208,5,234.88,31.67
6,2024-05-15 11:14:00,1008.77,261.43,119.24,80.27,3.33,9.1,26.6,242.33,208,5,234.91,31.67
6,2024-05-15 11:15:00,1169.73,261.56,120.01,80.46,3.33,9.1,26.6,242.33,208,5,234.94,31.68
6,2024-05-15 11:16:00,1647.63,261.7,120.8,80.66,3.33,9.1,26.6,242.33,208,5,234.96,31.69
6,2024-05-15 11:17:00,1866.08,261.84,121.63,80.86,3.33,9.1,26.6,242.33,208,5,234.99,31.69
6,2024-05-15 11:18:00,1807.36,261.98,122.49,81.05,3.33,9.1,26.6,242.33,208,5,235.02,31.7
6,2024-05-15 11:19:00,1810.82,262.12,123.39,81.24,3.33,9.1,26.6,242.33,208,5,235.04,31.7
6,2024-05-15 11:20:00,1893.78,262.26,124.33,81.43,3.29,9.4,26.5,249.36,208,5,235.07,31.71
6,2024-05-15 11:21:00,1940.45,262.4,125.3,81.62,3.29,9.4,26.5,249.36,208,5,235.1,31.72
6,2024-05-15 11:22:00,1868.0,262.54,126.32,81.81,3.29,9.4,26.5,249.36,208,5,235.13,31.72
